   Pwr.(w),TFR (mg/min),O2-Lo (cc/m),Temp(C),Pres.(torr),Space(mils),Total He Carrier (sccm),k value
610.0,4200.0,123.0,380.0,5.7,380.0,1300.0,3.5495685440716866
400.0,1200.0,218.0,320.0,9.7,380.0,550.0,2.895190452432019
640.0,1600.0,128.0,300.0,9.2,380.0,475.0,3.5786598905693086
1030.0,4700.0,348.0,300.0,8.2,380.0,1050.0,3.3229803718730535
930.0,1000.0,98.0,380.0,4.7,380.0,1325.0,4.275641279337565
710.0,900.0,103.0,320.0,9.7,380.0,1225.0,3.484475034818439
800.0,4200.0,223.0,340.0,8.2,380.0,1325.0,2.808460188497978
490.0,2200.0,18.0,380.0,6.7,380.0,1425.0,3.889921243034966
630.0,2500.0,73.0,380.0,9.2,380.0,1400.0,3.059889602675606
510.0,1000.0,23.0,240.0,10.2,380.0,1450.0,2.927730473622683
660.0,5400.0,108.0,380.0,4.7,380.0,500.0,3.2044765607857664
740.0,3100.0,18.0,360.0,7.7,380.0,975.0,3.5219176451069587
920.0,4600.0,138.0,300.0,8.7,380.0,1025.0,3.595689340713791
520.0,1200.0,168.0,320.0,9.7,380.0,725.0,2.662909719301835
1020.0,800.0,418.0,380.0,5.2,380.0,1350.0,3.6608052374654423
910.0,4900.0,123.0,360.0,9.2,380.0,1450.0,3.735015567759683
290.0,3300.0,83.0,380.0,7.7,380.0,1400.0,3.369654818040586
910.0,4200.0,243.0,380.0,5.7,380.0,1050.0,2.9654776115482457
390.0,4800.0,43.0,360.0,9.7,380.0,1225.0,3.6743931970376815
870.0,1600.0,33.0,320.0,10.2,380.0,1225.0,3.4780513084526246
910.0,5000.0,333.0,300.0,7.7,380.0,1050.0,3.323851932954216
780.0,3600.0,13.0,300.0,10.2,380.0,1325.0,3.390928190196277
330.0,1200.0,88.0,280.0,6.7,380.0,500.0,3.0531485219627443
900.0,4300.0,38.0,380.0,5.7,380.0,1400.0,3.4999171449911732
630.0,5400.0,173.0,380.0,7.7,380.0,1375.0,3.2823124185937087
940.0,4600.0,393.0,380.0,5.7,380.0,1000.0,3.2725164475073294
830.0,5000.0,43.0,380.0,6.7,380.0,1275.0,3.357173650502885
630.0,1800.0,58.0,340.0,9.7,380.0,500.0,3.1495761441307084
690.0,3400.0,238.0,340.0,8.2,380.0,1150.0,2.956571325847103
720.0,4300.0,33.0,380.0,4.7,380.0,1475.0,3.9248596348689393
790.0,1100.0,193.0,320.0,9.7,380.0,600.0,3.538591512960767
1030.0,5200.0,278.0,360.0,9.7,380.0,575.0,2.7867773087426353
670.0,1800.0,123.0,340.0,7.7,380.0,650.0,3.479895746890422
980.0,5300.0,388.0,320.0,7.7,380.0,900.0,2.910061824516392
260.0,3400.0,18.0,380.0,10.2,380.0,1425.0,3.121737207542894
940.0,4500.0,423.0,320.0,7.7,380.0,650.0,3.2607827237443847
970.0,4800.0,318.0,300.0,7.7,380.0,750.0,3.30378596810884
760.0,4800.0,23.0,320.0,10.2,380.0,850.0,3.107860035999689
520.0,1300.0,93.0,360.0,9.2,380.0,500.0,3.5483489854795085
820.0,4300.0,213.0,380.0,7.7,380.0,675.0,2.947265569709251
720.0,2300.0,133.0,320.0,9.2,380.0,1450.0,2.9407640259799903
620.0,2300.0,133.0,380.0,9.2,380.0,1450.0,3.2671376393697718
910.0,4200.0,108.0,380.0,6.7,380.0,675.0,3.0788682640687526
820.0,4100.0,238.0,380.0,7.7,380.0,1275.0,3.714920157699503
300.0,2300.0,163.0,380.0,7.7,380.0,675.0,3.7869875635550203
1020.0,4500.0,373.0,340.0,9.7,380.0,1000.0,3.1566930019045345
530.0,1400.0,48.0,360.0,9.7,380.0,850.0,3.4100090159711627
500.0,3800.0,38.0,320.0,8.7,380.0,1275.0,2.9202469607346666
670.0,1200.0,148.0,280.0,8.7,380.0,650.0,3.5765374621787327
490.0,2400.0,178.0,380.0,7.7,380.0,1425.0,3.830100961267129
1020.0,4600.0,108.0,360.0,9.2,380.0,1200.0,3.526205834081125
530.0,4800.0,273.0,380.0,6.2,380.0,475.0,3.084597448311242
1040.0,4600.0,268.0,380.0,5.7,380.0,725.0,3.4488315702690366
450.0,4100.0,48.0,320.0,8.7,380.0,1475.0,3.0113597160126044
730.0,1500.0,78.0,320.0,10.2,380.0,850.0,3.4896564192165123
900.0,3100.0,68.0,380.0,4.7,380.0,850.0,4.004651130160877
510.0,3900.0,23.0,320.0,9.2,380.0,1350.0,3.5699507894405706
310.0,4800.0,48.0,380.0,7.7,380.0,1050.0,3.6706026026750167
550.0,900.0,173.0,380.0,5.7,380.0,1350.0,3.972349142716679
880.0,4900.0,158.0,380.0,5.2,380.0,850.0,3.5604516925641723
880.0,1000.0,38.0,300.0,8.2,380.0,1050.0,3.6312530949062394
1020.0,5300.0,313.0,300.0,8.7,380.0,1075.0,3.4646917329149187
600.0,1300.0,88.0,300.0,8.7,380.0,800.0,3.0873935166102418
840.0,4600.0,68.0,340.0,8.7,380.0,1100.0,2.9384180726992533
890.0,4500.0,333.0,320.0,8.2,380.0,1050.0,3.506163842768235
690.0,4500.0,153.0,380.0,4.7,380.0,1025.0,2.994431898215792
950.0,5300.0,28.0,380.0,5.7,380.0,750.0,3.398938275807274
790.0,1100.0,168.0,300.0,8.7,380.0,600.0,3.401300864173619
800.0,3200.0,128.0,360.0,10.2,380.0,1225.0,3.088777788043002
710.0,3800.0,183.0,340.0,8.7,380.0,1225.0,3.1714093648060593
740.0,3000.0,83.0,340.0,7.7,380.0,1400.0,3.3036956407235363
1010.0,5400.0,388.0,380.0,5.2,380.0,500.0,3.8342001751436228
980.0,4500.0,263.0,300.0,9.2,380.0,1125.0,2.9498821743564037
730.0,3000.0,133.0,360.0,9.7,380.0,1350.0,3.4443286782636244
790.0,4300.0,13.0,340.0,10.2,380.0,1075.0,3.151707265470649
920.0,5400.0,248.0,320.0,7.7,380.0,1450.0,3.3375511330990864
900.0,4200.0,238.0,380.0,7.7,380.0,950.0,3.2699523589203654
480.0,1400.0,198.0,320.0,9.7,380.0,1175.0,3.0366127391303492
780.0,3300.0,43.0,320.0,9.7,380.0,1200.0,3.4005387780189413
950.0,4700.0,108.0,380.0,7.7,380.0,1075.0,3.8863066563772923
970.0,5200.0,273.0,380.0,4.7,380.0,1150.0,3.8714344733377644
550.0,5000.0,283.0,380.0,6.2,380.0,500.0,3.3550515227170354
680.0,5400.0,28.0,360.0,10.2,380.0,500.0,3.1778976696395125
560.0,3800.0,18.0,380.0,5.2,380.0,1150.0,3.392396502149232
950.0,5400.0,263.0,340.0,7.7,380.0,1275.0,3.579580660337184
900.0,4400.0,208.0,300.0,8.7,380.0,1100.0,3.3953258162529623
970.0,5400.0,118.0,320.0,9.7,380.0,1275.0,3.184606063061823
760.0,4500.0,153.0,380.0,4.7,380.0,1000.0,3.0463710640065402
950.0,5300.0,78.0,380.0,5.2,380.0,1425.0,3.3994359814464867
490.0,2200.0,58.0,340.0,8.7,380.0,1400.0,3.2312018896679984
530.0,4200.0,98.0,380.0,5.2,380.0,1425.0,3.0663380560211237
1000.0,3900.0,423.0,380.0,4.7,380.0,1000.0,3.693779022380156
230.0,3200.0,33.0,380.0,6.7,380.0,950.0,3.104263021123224
220.0,4100.0,53.0,380.0,8.2,380.0,1300.0,3.0069548456560393
630.0,2200.0,173.0,300.0,8.2,380.0,1375.0,3.185534659503611
1030.0,4500.0,273.0,340.0,9.7,380.0,625.0,3.431381808059418
910.0,5100.0,103.0,340.0,10.2,380.0,1075.0,3.030894792166552
920.0,3600.0,18.0,380.0,7.7,380.0,1325.0,3.111302249935363
940.0,800.0,258.0,320.0,9.7,380.0,1250.0,3.8908666531328064
850.0,1100.0,223.0,320.0,9.2,380.0,1050.0,3.23765122521914
1020.0,5400.0,253.0,340.0,8.2,380.0,1000.0,3.011499185782016
650.0,4800.0,163.0,320.0,8.2,380.0,1350.0,3.004730255211979
1030.0,5000.0,308.0,340.0,8.7,380.0,1275.0,3.503477804609412
390.0,1400.0,18.0,320.0,4.7,380.0,500.0,3.713770999107078
980.0,4400.0,413.0,320.0,8.7,380.0,550.0,3.4425758994586184
920.0,4700.0,298.0,360.0,9.7,380.0,1150.0,3.4971235336995807
320.0,800.0,38.0,300.0,10.2,380.0,1000.0,3.050936317158915
810.0,3500.0,123.0,340.0,7.7,380.0,1350.0,3.5466066657011126
920.0,5300.0,363.0,380.0,6.7,380.0,750.0,3.567718872017475
1000.0,1100.0,413.0,300.0,10.2,380.0,750.0,3.574847231731095
300.0,1300.0,133.0,380.0,7.7,380.0,475.0,3.8495208739873368
450.0,1200.0,93.0,360.0,10.2,380.0,550.0,3.5133146233845136
610.0,1000.0,13.0,340.0,10.2,380.0,1000.0,3.507074687597547
910.0,700.0,163.0,320.0,8.2,380.0,1150.0,3.511801592696994
920.0,4300.0,398.0,380.0,6.7,380.0,1225.0,2.9948554973647847
640.0,4200.0,133.0,380.0,8.2,380.0,1450.0,3.2827881297584254
650.0,4500.0,173.0,380.0,7.7,380.0,1450.0,2.9904155542079414
710.0,2600.0,138.0,320.0,8.7,380.0,1475.0,2.831373820449381
510.0,1100.0,83.0,380.0,5.2,380.0,1350.0,3.4942085707998656
930.0,1400.0,133.0,320.0,9.2,380.0,650.0,3.0914500475997335
620.0,800.0,38.0,300.0,10.2,380.0,1150.0,3.0852155037320426
920.0,4600.0,388.0,320.0,9.7,380.0,1175.0,3.32684641275691
910.0,1100.0,148.0,280.0,9.2,380.0,1000.0,3.766460879170939
890.0,3900.0,123.0,280.0,8.7,380.0,1200.0,3.5865239053792295
1010.0,800.0,73.0,300.0,8.7,380.0,500.0,3.3982281138891994
590.0,3000.0,23.0,340.0,9.2,380.0,1375.0,3.0932675431175984
880.0,4900.0,113.0,380.0,8.2,380.0,1100.0,3.0807057804775257
860.0,5400.0,113.0,380.0,4.7,380.0,475.0,3.4854724139482576
610.0,3900.0,28.0,380.0,6.2,380.0,950.0,3.251379945705861
500.0,2500.0,138.0,360.0,10.2,380.0,1450.0,3.3339827915911373
500.0,1300.0,123.0,380.0,5.7,380.0,700.0,3.398410667112339
670.0,1100.0,38.0,300.0,7.7,380.0,650.0,3.497748630561446
400.0,3400.0,23.0,360.0,10.2,380.0,1175.0,3.2033427903475804
980.0,3700.0,388.0,380.0,4.7,380.0,500.0,3.0893561790675914
640.0,4600.0,28.0,360.0,9.2,380.0,575.0,3.6400572018798556
670.0,4500.0,93.0,380.0,4.7,380.0,900.0,3.859526228743145
760.0,3100.0,273.0,320.0,8.7,380.0,1150.0,3.3687586367560076
920.0,3600.0,153.0,380.0,7.7,380.0,1025.0,2.943267785224717
870.0,4300.0,198.0,380.0,6.7,380.0,725.0,3.7950038813514713
880.0,4600.0,13.0,380.0,4.7,380.0,1150.0,3.2962854339922387
390.0,3200.0,43.0,360.0,10.2,380.0,1125.0,3.4739151975118605
400.0,2400.0,13.0,380.0,8.2,380.0,1450.0,3.5034827035398717
380.0,4200.0,243.0,380.0,6.2,380.0,700.0,3.0372639864682993
870.0,3200.0,113.0,340.0,10.2,380.0,1100.0,2.913923075073441
1040.0,1200.0,138.0,380.0,4.7,380.0,1400.0,3.727067811490846
630.0,2300.0,98.0,340.0,8.7,380.0,1175.0,3.353500054651285
520.0,4900.0,113.0,380.0,7.7,380.0,1250.0,3.3383734193176737
380.0,900.0,38.0,320.0,10.2,380.0,1050.0,3.5355101151389716
980.0,5300.0,98.0,380.0,6.2,380.0,550.0,3.5281431611512453
570.0,1300.0,133.0,320.0,7.7,380.0,525.0,2.772425278177419
340.0,3400.0,33.0,340.0,8.2,380.0,1450.0,3.093284933939399
740.0,4800.0,118.0,320.0,7.7,380.0,1450.0,3.114420554814894
680.0,1500.0,58.0,320.0,9.7,380.0,950.0,3.0692776640037307
900.0,5200.0,383.0,380.0,4.7,380.0,1075.0,3.553303826757758
960.0,5400.0,413.0,360.0,7.7,380.0,1125.0,3.0357154761905942
500.0,3100.0,53.0,340.0,10.2,380.0,1475.0,3.121237629108264
560.0,1600.0,233.0,320.0,8.7,380.0,675.0,2.702256952829958
330.0,2300.0,8.0,380.0,4.7,380.0,1375.0,3.6445729336648367
730.0,3100.0,233.0,340.0,8.7,380.0,1425.0,2.9936261296304627
580.0,3500.0,53.0,380.0,4.7,380.0,1000.0,3.8745528274323635
200.0,2200.0,13.0,360.0,7.7,380.0,950.0,2.7668524983054628
810.0,3700.0,103.0,380.0,7.7,380.0,1475.0,3.1703376028539814
640.0,2100.0,213.0,320.0,8.7,380.0,675.0,2.885936227785141
580.0,4200.0,28.0,380.0,9.2,380.0,950.0,3.318293940588603
1040.0,5200.0,108.0,380.0,4.7,380.0,1300.0,3.1455065624743987
400.0,900.0,38.0,320.0,6.7,380.0,1125.0,3.6535846803188967
990.0,4400.0,298.0,340.0,9.7,380.0,1125.0,2.9467447207454533
750.0,3700.0,48.0,320.0,8.7,380.0,1475.0,3.2484974968852836
750.0,4300.0,73.0,380.0,8.2,380.0,1250.0,3.0526359877750564
800.0,3500.0,113.0,380.0,9.2,380.0,1150.0,2.80684161932251
680.0,5400.0,48.0,380.0,6.2,380.0,1200.0,3.8489816508887995
650.0,3500.0,133.0,380.0,5.2,380.0,500.0,3.027165083960503
940.0,4900.0,288.0,340.0,10.2,380.0,875.0,3.40999689035182
620.0,1800.0,83.0,320.0,8.2,380.0,850.0,2.9739128929591407
590.0,3200.0,233.0,340.0,8.7,380.0,1475.0,3.220641321481483
430.0,1800.0,48.0,340.0,10.2,380.0,925.0,3.639946073735994
940.0,4400.0,433.0,300.0,8.7,380.0,1100.0,3.287109311967084
490.0,5300.0,123.0,380.0,6.7,380.0,1025.0,3.8089564513434464
470.0,1900.0,123.0,360.0,9.7,380.0,1475.0,3.230299576926325
860.0,4000.0,163.0,340.0,9.2,380.0,1150.0,3.4347952462535316
800.0,4600.0,168.0,360.0,8.7,380.0,1300.0,2.95284229794402
850.0,3200.0,143.0,320.0,8.2,380.0,1125.0,3.5383519893510353
790.0,1600.0,148.0,320.0,8.2,380.0,550.0,3.1011945174467086
630.0,3100.0,48.0,380.0,9.7,380.0,1400.0,3.229806567976734
770.0,3600.0,48.0,360.0,7.7,380.0,1475.0,3.736353025979768
350.0,5100.0,178.0,380.0,7.7,380.0,975.0,3.7096761967120386
950.0,4600.0,338.0,340.0,9.7,380.0,1000.0,3.7248864696887356
700.0,4100.0,48.0,380.0,7.7,380.0,925.0,3.6181878066296376
800.0,3200.0,28.0,380.0,8.2,380.0,500.0,3.052975933595297
570.0,1000.0,153.0,320.0,6.7,380.0,550.0,3.3086321896080353
620.0,3800.0,23.0,380.0,6.7,380.0,1275.0,3.7477314398122945
640.0,2700.0,63.0,360.0,8.2,380.0,1250.0,3.4739368583661188
710.0,5300.0,113.0,380.0,5.7,380.0,550.0,3.523383637031298
210.0,1300.0,58.0,380.0,6.2,380.0,650.0,3.358211647231744
330.0,1300.0,178.0,380.0,7.7,380.0,525.0,3.6502247317248173
630.0,1200.0,88.0,300.0,9.2,380.0,1225.0,2.8859071661517244
560.0,2200.0,28.0,380.0,7.7,380.0,650.0,3.15931569215498
590.0,5200.0,38.0,380.0,6.7,380.0,1175.0,3.2033729864439477
890.0,4200.0,283.0,360.0,9.2,380.0,1225.0,2.894557545187489
270.0,4000.0,33.0,380.0,6.7,380.0,1025.0,2.9357733106709727
440.0,1400.0,223.0,320.0,6.7,380.0,625.0,3.6748304128940523
680.0,900.0,118.0,300.0,9.2,380.0,775.0,2.7152789856449804
560.0,5000.0,83.0,380.0,7.7,380.0,850.0,2.8154196666923608
840.0,3100.0,118.0,380.0,4.7,380.0,775.0,3.5785786530440618
790.0,5100.0,393.0,380.0,4.7,380.0,875.0,3.2623818998116234
630.0,1300.0,188.0,340.0,8.7,380.0,600.0,3.2133977759620067
700.0,1000.0,78.0,300.0,9.7,380.0,475.0,2.765516533229181
960.0,4700.0,323.0,380.0,7.7,380.0,475.0,2.910468019874606
640.0,5100.0,178.0,380.0,6.2,380.0,750.0,3.3672680244206132
700.0,5100.0,223.0,380.0,5.2,380.0,750.0,3.0083548090873085
550.0,1200.0,103.0,300.0,9.2,380.0,1025.0,2.8160104236728363
640.0,3700.0,33.0,320.0,8.2,380.0,1425.0,3.7735488451654846
660.0,4300.0,293.0,380.0,5.7,380.0,575.0,3.280595128408365
880.0,3800.0,318.0,380.0,7.7,380.0,1150.0,3.2098880092333966
790.0,3900.0,328.0,360.0,7.7,380.0,1125.0,3.478492691430655
560.0,4200.0,13.0,380.0,8.2,380.0,1250.0,3.5935538960461777
410.0,2700.0,28.0,380.0,9.2,380.0,900.0,3.0750451767091493
640.0,3800.0,158.0,360.0,8.2,380.0,1200.0,3.566715689241686
550.0,3800.0,313.0,380.0,5.7,380.0,475.0,3.3135873243950975
1040.0,3900.0,318.0,340.0,8.2,380.0,1075.0,3.098681394469331
920.0,4400.0,93.0,320.0,9.7,380.0,575.0,3.653971718145116
530.0,4900.0,178.0,380.0,7.7,380.0,550.0,3.4654373775240375
990.0,700.0,328.0,280.0,10.2,380.0,975.0,3.780673441169032
710.0,4500.0,53.0,360.0,9.7,380.0,1425.0,2.861380136799123
680.0,4900.0,313.0,380.0,5.7,380.0,525.0,3.772500811104998
710.0,3300.0,123.0,380.0,5.7,380.0,1475.0,3.73983903597049
810.0,3800.0,178.0,360.0,8.7,380.0,1000.0,3.64615331234976
200.0,5000.0,228.0,380.0,7.7,380.0,675.0,3.27512335056348
810.0,3300.0,48.0,300.0,8.2,380.0,1200.0,3.12104797105117
700.0,2700.0,128.0,380.0,8.2,380.0,1350.0,3.654485384243727
720.0,1100.0,138.0,300.0,6.7,380.0,875.0,3.754523373783586
670.0,1100.0,28.0,320.0,6.7,380.0,1200.0,3.8395429471646274
580.0,4400.0,93.0,380.0,6.2,380.0,725.0,3.7972992932897416
920.0,5100.0,33.0,340.0,9.2,380.0,1425.0,3.0750339970968827
1020.0,1300.0,103.0,320.0,10.2,380.0,575.0,3.347100119823756
520.0,3900.0,18.0,380.0,10.2,380.0,525.0,3.36158375586819
310.0,1300.0,103.0,320.0,6.7,380.0,750.0,3.446931020080082
660.0,2900.0,43.0,340.0,10.2,380.0,1150.0,3.019258051184517
830.0,3600.0,38.0,320.0,8.2,380.0,1350.0,3.1123300600375017
820.0,800.0,238.0,300.0,8.7,380.0,950.0,3.5973140338568945
200.0,2200.0,23.0,380.0,4.7,380.0,650.0,3.120839150249849
430.0,5000.0,143.0,380.0,6.7,380.0,1025.0,3.5768372927594303
700.0,4000.0,153.0,360.0,9.2,380.0,1300.0,3.224692815760316
820.0,4000.0,178.0,360.0,9.2,380.0,1125.0,3.501836035859478
430.0,3600.0,48.0,340.0,10.2,380.0,1225.0,3.0809583441183523
870.0,4200.0,298.0,380.0,5.7,380.0,800.0,3.7185823233615123
990.0,4900.0,268.0,320.0,9.7,380.0,1050.0,3.4692978114919946
900.0,2900.0,428.0,380.0,4.7,380.0,600.0,3.73541462209836
560.0,3900.0,28.0,380.0,9.2,380.0,1225.0,2.9304945879776096
720.0,4800.0,403.0,380.0,4.7,380.0,550.0,3.5118964102897197
610.0,3100.0,123.0,360.0,8.7,380.0,1375.0,3.1046008820832185
720.0,1900.0,28.0,380.0,7.7,380.0,850.0,3.2722846840029725
770.0,1400.0,153.0,320.0,8.2,380.0,950.0,3.6196432743509073
870.0,4600.0,383.0,380.0,6.7,380.0,850.0,3.5592944912280133
570.0,3600.0,53.0,380.0,8.2,380.0,575.0,3.0017680325159453
910.0,5200.0,93.0,300.0,9.7,380.0,1175.0,2.7233036924484555
640.0,2300.0,28.0,340.0,10.2,380.0,525.0,3.0240911571086073
1020.0,4200.0,438.0,320.0,8.2,380.0,1025.0,3.7332646959291838
730.0,3700.0,98.0,360.0,7.7,380.0,1175.0,3.1937004781087754
460.0,1400.0,163.0,320.0,9.7,380.0,525.0,3.261731962241264
350.0,3200.0,13.0,380.0,7.7,380.0,500.0,3.2493951110707875
750.0,3400.0,163.0,340.0,7.7,380.0,1025.0,2.952182392973765
330.0,3400.0,43.0,380.0,5.2,380.0,700.0,3.0820032625636475
570.0,3900.0,48.0,380.0,5.2,380.0,925.0,3.8363045292257008
600.0,1300.0,218.0,280.0,10.2,380.0,950.0,2.765629169978
590.0,3700.0,123.0,380.0,5.2,380.0,1375.0,3.9556633897276576
670.0,4400.0,133.0,380.0,7.7,380.0,475.0,3.5330046624337044
920.0,3200.0,168.0,380.0,4.7,380.0,825.0,3.9098049774335824
900.0,3900.0,88.0,340.0,8.2,380.0,1350.0,3.3106611193138296
820.0,3200.0,63.0,380.0,5.7,380.0,525.0,3.315609629022839
370.0,4400.0,28.0,380.0,5.2,380.0,825.0,2.9907837855501054
730.0,4000.0,123.0,340.0,9.2,380.0,1000.0,3.554168329246915
930.0,2900.0,273.0,380.0,5.2,380.0,475.0,3.6740481167729717
800.0,4600.0,63.0,340.0,9.7,380.0,1025.0,2.9849707161895447
550.0,5400.0,18.0,380.0,5.2,380.0,1225.0,3.8740383807493135
440.0,1300.0,83.0,380.0,10.2,380.0,850.0,3.7481042328569965
860.0,4600.0,13.0,380.0,7.7,380.0,1275.0,3.8047981368825634
450.0,3900.0,153.0,380.0,6.7,380.0,825.0,3.476349777558786
640.0,1100.0,28.0,320.0,8.7,380.0,1400.0,3.7692751384478833
520.0,1400.0,168.0,360.0,8.7,380.0,750.0,3.6414989585987034
970.0,4400.0,258.0,380.0,5.7,380.0,775.0,3.1669657489488716
840.0,1100.0,113.0,300.0,6.7,380.0,725.0,3.1286347351292543
950.0,4400.0,318.0,300.0,9.7,380.0,1100.0,3.134579967899384
420.0,1500.0,138.0,380.0,9.2,380.0,475.0,3.0314702826342232
1030.0,5300.0,123.0,320.0,4.7,380.0,925.0,3.3239173808467166
830.0,4400.0,173.0,320.0,7.7,380.0,1125.0,3.2181393745432962
820.0,4100.0,83.0,360.0,8.2,380.0,1450.0,3.211767518023222
850.0,4700.0,88.0,360.0,8.7,380.0,975.0,2.8646565597865217
950.0,5200.0,393.0,340.0,8.7,380.0,950.0,2.8429209999196408
710.0,4800.0,98.0,380.0,5.2,380.0,1300.0,3.6443124110399814
1040.0,4200.0,48.0,320.0,8.2,380.0,1450.0,3.1433763453309593
490.0,5100.0,23.0,320.0,8.2,380.0,525.0,3.629330394929779
610.0,5400.0,58.0,380.0,6.7,380.0,1325.0,2.9056910255446224
1000.0,700.0,158.0,320.0,10.2,380.0,1400.0,3.7470293676449766
220.0,5200.0,33.0,380.0,7.2,380.0,725.0,3.745092005150056
670.0,4900.0,53.0,340.0,9.2,380.0,1050.0,3.1970744912221183
800.0,4000.0,148.0,320.0,8.2,380.0,875.0,3.453669445669932
890.0,4900.0,128.0,380.0,7.7,380.0,1325.0,3.4703839670068843
490.0,900.0,133.0,320.0,6.7,380.0,625.0,3.191288499037619
880.0,4200.0,168.0,360.0,8.2,380.0,1275.0,3.4531793491288427
830.0,1200.0,223.0,320.0,8.2,380.0,1000.0,3.839625273462695
940.0,5200.0,448.0,380.0,7.7,380.0,875.0,3.3468356085153292
860.0,4000.0,113.0,380.0,5.7,380.0,500.0,3.426314690774162
890.0,1500.0,83.0,360.0,8.7,380.0,575.0,2.9489674866084274
650.0,1600.0,233.0,300.0,6.7,380.0,650.0,2.787483418525372
550.0,900.0,133.0,320.0,6.7,380.0,925.0,3.5020279909105168
900.0,4900.0,398.0,300.0,8.2,380.0,1025.0,3.439338380153852
710.0,2300.0,23.0,320.0,8.2,380.0,1450.0,3.78369233405852
720.0,4600.0,163.0,380.0,6.7,380.0,800.0,3.3559175777537256
920.0,1100.0,273.0,320.0,10.2,380.0,925.0,3.531924077814005
420.0,3400.0,128.0,320.0,8.2,380.0,1400.0,2.914342156931025
740.0,4400.0,158.0,360.0,7.7,380.0,1125.0,3.6851675369000887
410.0,3000.0,53.0,380.0,7.7,380.0,1175.0,3.334290261355149
500.0,2700.0,33.0,360.0,7.7,380.0,1375.0,3.177722923635681
820.0,900.0,133.0,300.0,6.7,380.0,725.0,3.129504714988011
810.0,4200.0,13.0,380.0,5.7,380.0,900.0,3.591396651182727
680.0,5100.0,208.0,380.0,5.2,380.0,800.0,3.812407151012878
510.0,1300.0,128.0,320.0,10.2,380.0,1200.0,3.120855280747245
810.0,4100.0,133.0,380.0,5.2,380.0,975.0,3.3409430383890704
620.0,1600.0,118.0,320.0,9.7,380.0,950.0,2.733388734487152
390.0,1600.0,108.0,320.0,6.2,380.0,950.0,3.7227470369466342
620.0,2500.0,78.0,340.0,8.2,380.0,925.0,3.229988611096478
960.0,4500.0,423.0,380.0,7.7,380.0,775.0,3.1147136062199934
590.0,3800.0,88.0,320.0,7.7,380.0,1300.0,3.2755345856222586
1000.0,4400.0,303.0,380.0,7.7,380.0,750.0,3.4037979682954314
1000.0,5400.0,73.0,320.0,7.7,380.0,1175.0,3.7858601427768885
790.0,3800.0,413.0,380.0,5.7,380.0,525.0,3.5142837672472043
730.0,5200.0,118.0,320.0,8.7,380.0,1225.0,2.955206451195358
370.0,1000.0,243.0,320.0,8.7,380.0,750.0,3.513514686314096
620.0,1200.0,13.0,280.0,9.7,380.0,1075.0,3.4317941503442073
910.0,4500.0,163.0,360.0,9.7,380.0,1150.0,3.016058332805664
980.0,5000.0,298.0,360.0,7.7,380.0,700.0,3.6385031492686855
470.0,1400.0,118.0,300.0,9.2,380.0,1050.0,3.3483963467770135
680.0,4500.0,138.0,380.0,5.2,380.0,975.0,3.630577974868494
490.0,1000.0,63.0,300.0,10.2,380.0,1325.0,2.959261708410213
580.0,1500.0,53.0,320.0,9.7,380.0,775.0,3.3107609298671328
200.0,3200.0,33.0,380.0,4.7,380.0,1200.0,3.3728239648143794
370.0,3900.0,23.0,380.0,7.7,380.0,575.0,3.7182308460078457
470.0,1300.0,88.0,380.0,6.7,380.0,775.0,3.9453353852840887
600.0,2200.0,18.0,380.0,10.2,380.0,1400.0,3.2314219005248743
510.0,2900.0,128.0,380.0,7.7,380.0,1475.0,3.3173124693522085
630.0,4000.0,28.0,320.0,8.2,380.0,1250.0,3.225961557818117
500.0,4000.0,48.0,340.0,8.2,380.0,1075.0,3.0698680445115443
260.0,1200.0,18.0,380.0,7.7,380.0,950.0,3.163114987227405
650.0,2400.0,173.0,340.0,9.2,380.0,575.0,2.7841757765326314
910.0,5000.0,258.0,380.0,5.2,380.0,725.0,3.850002446121011
600.0,3900.0,28.0,320.0,9.2,380.0,1100.0,3.1549772250787553
860.0,5100.0,108.0,380.0,7.7,380.0,550.0,3.4703734496298244
950.0,3900.0,258.0,380.0,4.7,380.0,1200.0,3.56730417275197
1000.0,5400.0,333.0,340.0,10.2,380.0,1025.0,3.6713035346261873
700.0,4800.0,13.0,380.0,5.2,380.0,800.0,3.27588487404814
1010.0,4900.0,343.0,320.0,9.7,380.0,1175.0,3.4097438618899854
1030.0,4600.0,63.0,380.0,7.7,380.0,1275.0,3.1247666231558267
1020.0,4500.0,393.0,380.0,5.2,380.0,850.0,3.57513719419601
870.0,3400.0,128.0,380.0,7.7,380.0,1400.0,3.5011032040092847
690.0,5000.0,58.0,380.0,9.7,380.0,1325.0,3.6542165262660014
1030.0,5300.0,288.0,320.0,10.2,380.0,875.0,3.3097938816260095
590.0,1100.0,138.0,340.0,9.7,380.0,575.0,3.0066775150874046
650.0,1400.0,33.0,300.0,9.2,380.0,875.0,3.2881420646255566
860.0,1000.0,218.0,380.0,4.7,380.0,1175.0,3.763836206171902
720.0,3500.0,18.0,380.0,9.2,380.0,725.0,3.7134734768985322
580.0,1500.0,93.0,320.0,8.7,380.0,1050.0,2.9080918502107282
430.0,1500.0,68.0,360.0,9.7,380.0,675.0,3.590848257871417
610.0,2400.0,183.0,360.0,8.7,380.0,500.0,3.584374944257915
1000.0,4000.0,113.0,380.0,5.2,380.0,1175.0,3.991628088456211
